Created at,User ID,User Name,Text,Description,Location,Followers Count,Friends Count,Statuses Count,Profile Image Url
Mon May 09 04:03:56 +0000 2022,1523514078266015744,Олег Газманов,"RT @roman_uhalov74: П О З Д Р А В Л Я Ю   
В С Е Х  С  Д Н Ё М  
П О Б Е Д Ы https://t.co/srxyfMiKqH","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Mon May 09 04:02:04 +0000 2022,1523513610198208512,Олег Газманов,"RT @abunin: 🇩🇪⚡️ «Нацист!» — толпа немцев освистала украинского посла Мельника, пытавшегося возложить венки к памятнику советским воинам ht…","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Mon May 09 03:57:43 +0000 2022,1523512513152827394,Олег Газманов,"RT @NatasaIvanova9: ⚡️Глазьев:""Путин В.В. выводит Россию из-под влияния Америки и Европы. Сам выходит из-под влияния олигархов. Процесс иде…","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Mon May 09 03:57:18 +0000 2022,1523512407167053824,Олег Газманов,RT @loptg: С Праздником!!! Максимальный ретвит!!!! https://t.co/sJmDKFAHAB,"Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Sat May 07 07:06:34 +0000 2022,1522835264992944128,Олег Газманов,"RT @alexDalex70: Знаете, что про Мариуполь в викепедии написано...разрушен в результате агрессии России и ему присвоено звание город герой…","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Sat May 07 07:05:28 +0000 2022,1522834987397128192,Олег Газманов,"RT @kompolk: Шествие ""Бессмертного полка"" прошло в Вифлееме https://t.co/WViNJjuv7W","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Sat May 07 06:52:01 +0000 2022,1522831602069475330,Олег Газманов,RT @sohi1962: А на Кубе к 100-летию образования СССР выпустили памятные монеты … а у нас и нету !?🤷‍♂️🤷‍♂️ https://t.co/slHnxYsAsz,"Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Sat May 07 06:31:44 +0000 2022,1522826498721423361,Олег Газманов,"@Korotin75Jin Согласен, но надо добавить- в НАСТОЯЩИХ КОММУНИСТАХ","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Sat May 07 06:28:17 +0000 2022,1522825627602198528,Олег Газманов,RT @svetafed12: Ку-ку епта😍😍😍😍😍Не спаааааааааать😂😂💪 https://t.co/FxVCyJQArP,"Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Sat May 07 06:24:43 +0000 2022,1522824731422076934,Олег Газманов,RT @kommersant: Прокуроры штатов Миссури и Луизиана подали иск в суд против президента США Джо Байдена и ряда других высокопоставленных дол…,"Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Sat May 07 06:23:48 +0000 2022,1522824499946733568,Олег Газманов,"RT @ShimonSeraf: ❗️Власти Китая приказали госорганам и корпорациям убрать все иностранные ПК и заменить их отечественными. Срок — 2 года, п…","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Sat May 07 06:21:14 +0000 2022,1522823856922275840,Олег Газманов,"RT @bWqiqx5aLZwt4UD: Сардиния, Италия https://t.co/abyXLwcjwx","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Sat May 07 06:17:32 +0000 2022,1522822923391848449,Олег Газманов,RT @golos_limpopo: Хорошо сказано! https://t.co/8yKViiHtLC,"Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Fri May 06 22:35:36 +0000 2022,1522706676788256769,Олег Газманов,RT @Petrovich_Mos: 10 лет назад. СТРАНА- ПРОСТИТУТКА https://t.co/duedLVLOAC,"Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Fri May 06 10:45:24 +0000 2022,1522527946501771266,Олег Газманов,RT @MAKSIMYQY: «Священная война» в исполнении хора Народно-освободительной армии Китая на китайском и русском языках. Почувствуйте неудержи…,"Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Fri May 06 10:42:37 +0000 2022,1522527245692243968,Олег Газманов,"RT @kpru: «В Подвалах Харькова дети прячутся от обстрелов» — такую новость, подкрепленную ужасающими фотографиями опубликовали сразу нескол…","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Fri May 06 07:21:42 +0000 2022,1522476682803884032,Олег Газманов,RT @twit_impressive: Молодец https://t.co/wqSKnuRFIY,"Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Thu May 05 11:16:29 +0000 2022,1522173383672270848,Олег Газманов,RT @kssmobil7: Царствие небесное друг! Скоро суд возобновится!  За твою смерть отомстим!!!,"Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Thu May 05 11:02:45 +0000 2022,1522169923866406916,Олег Газманов,"RT @epoddubny: Сегодня Великобритания ввела санкции против ВГТРК, а также персональные санкции против меня, Александра Коца и Дмитрия Стеши…","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Thu May 05 10:53:28 +0000 2022,1522167590625366016,Олег Газманов,RT @Max99Tankard: Сука какая. https://t.co/qbNgk1V6ok,"Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Thu May 05 10:36:53 +0000 2022,1522163414281375746,Олег Газманов,RT @shandraok: Правительство Молдавии запрещает снимать видео о неадекватных беженцах из Украины по требованию ЕС и США. Угрожают привлечь…,"Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Thu May 05 10:36:40 +0000 2022,1522163361345122304,Олег Газманов,"RT @AnatolyVlasov87: Сегодня Всемирный день свободы печати, а журналист Джулиан Ассанж в тюрьме ожидает экстрадиции в США. Такая она ""свобо…","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Wed May 04 18:56:21 +0000 2022,1521926725122379777,Олег Газманов,"RT @serlesnik: между строк. а вы знаете, что в Бессмертном Полку на 9 мая пройдут с портретами те, у которых ребята погибли нынче, в ходе о…","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Mon May 02 16:09:25 +0000 2022,1521159935979143168,Олег Газманов,RT @nemoneverdie: https://t.co/dJjcpgb03j,"Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Mon May 02 16:08:54 +0000 2022,1521159805934710786,Олег Газманов,"RT @GlebKaznacheev: Екатеринбург.
В преддверии Дня Победы на детском конкурсе танцев изобразили ""терзания коменданта Освенцима"".
Молодой че…","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Mon May 02 09:48:21 +0000 2022,1521064037752217600,Олег Газманов,"RT @sohi1962: 1 мая 1950 г. родился советский и российский эстрадный певец,автор -исполнитель и актёр Сергей Георгиевич Захаров ! https://t…","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Sun May 01 16:38:43 +0000 2022,1520804923281227781,Олег Газманов,"RT @nutriciolog1: Молодцы наши соседи! Все чётче, слышна их подлержка. https://t.co/ijD1xDg5if","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Sun May 01 16:37:14 +0000 2022,1520804549841330179,Олег Газманов,RT @nemoneverdie: https://t.co/0MMVlxT2o3,"Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Sun May 01 16:35:32 +0000 2022,1520804120789200896,Олег Газманов,Я рождён в Советском союзе! Горжусь https://t.co/DaugP3xQx5,"Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Sun May 01 16:32:51 +0000 2022,1520803448102559751,Олег Газманов,"RT @Oleg_Lark: Пружина

Вот фигня какая-то - в каждом веке России приходится пиzдить вдруг оборзевшую Европу
В каждом веке
Сценарий один и…","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Sun May 01 16:25:45 +0000 2022,1520801659735228417,Олег Газманов,RT @history__ru: Вечером 30 апреля 1945 года советские солдаты водрузили Знамя Победы над Рейхстагом https://t.co/NmHDH0oBmo,"Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Sun May 01 16:21:39 +0000 2022,1520800629131821056,Олег Газманов,"RT @maksimenckolyu1: Спасибо, Беларусь, что не боитесь остаться без Европы, что вообще ничего не боитесь.
У вас Хатынь и Бресткая крепость,…","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Sun May 01 16:14:53 +0000 2022,1520798925111894024,Олег Газманов,RT @amicableru: #СМИ Сеть #Ашан запрещает #9мая.​ Информацию прислали работники. Вот скрины из​ онлайн-переписки​ с руководством из​ общего…,"Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Fri Apr 29 16:37:36 +0000 2022,1520079866519035904,Олег Газманов,"RT @skv39: Екатеринбург - это миниатюра Киева образца 2013 года. Невнятные власти, огромное влияние США и Европы, настроенное на протест ст…","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Fri Apr 29 16:36:05 +0000 2022,1520079483268653058,Олег Газманов,RT @EtoEtna: Олег Газманов выступил в военном госпитале перед ранеными российскими военными https://t.co/WGHyAMjhwA,"Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Fri Apr 29 16:32:20 +0000 2022,1520078542507323393,Олег Газманов,"RT @AleksKarpushev: Генсека ООН Гутерриша шокировали ракетные удары России по одному из военных объектов Киева, пока он находился в городе.…","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Thu Apr 28 07:18:45 +0000 2022,1519576838397386753,Олег Газманов,RT @IgorPiligrim: Европа отказывается платить России за газ по новой схеме. Краткое содержание предыдущих серий. https://t.co/3LYiXohUH3,"Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Thu Apr 28 07:14:51 +0000 2022,1519575859035844608,Олег Газманов,"RT @barak_obmana: Переход на рубли в расчетах за российский газ - это шантаж. А санкции запада против России ""пока Россия не изменит курс""…","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Thu Apr 28 07:13:27 +0000 2022,1519575503765741568,Олег Газманов,"RT @marusyabefus: Ну, ну...:) https://t.co/4EnkaFPEjC","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Thu Apr 28 07:12:14 +0000 2022,1519575197363363840,Олег Газманов,"RT @sovushka_ja: Помните вспышку гепатита на Украине? А сейчас гепатит стал гулять по Европе. Причем, заболевают им дети разного возраста -…","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Thu Apr 28 07:07:14 +0000 2022,1519573941769195520,Олег Газманов,RT @evdokiya122: Нашему президенту трудно возразить. Он крючкотвор (в хорошем смысле этого слова). Разговор с Гутерришем велся исключительн…,"Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Thu Apr 28 07:06:47 +0000 2022,1519573828694859776,Олег Газманов,"RT @Vasisualiy10: Турки продают хахлам Байрактары, и говорят, что просто бизнес. А интересно ... что скажут турки, продающие хахлам Байракт…","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Wed Apr 27 17:28:28 +0000 2022,1519367889786064896,Олег Газманов,"RT @irmi449: ⚡️❗️СРОЧНО!
Прямо сейчас, в р-не Центр.рынка в Лисичанске ВСУ готовят постановку «гибели гражданских» от обстрела со стороны Л…","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Wed Apr 27 11:11:49 +0000 2022,1519273104597467136,Олег Газманов,"RT @Kremlinpool_RIA: Австрия сделала выбор: после отключения Москвой Болгарии и Польши канцлер Нехаммер заявил, что принимает новые условия…","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Wed Apr 27 11:09:04 +0000 2022,1519272413065793536,Олег Газманов,"RT @shadddaur: Вот вам украинская беженка требует перекрасить пол в игровой комнате для детей, потому что дети топчут украинский флаг.
Ниче…","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Tue Apr 26 16:44:31 +0000 2022,1518994442753032194,Олег Газманов,RT @Good_news_Rus: Российские велосипеды избавляются от импортных запчастей: калининградский завод «Балтийская звезда» запустил собственное…,"Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Tue Apr 26 16:40:51 +0000 2022,1518993522472407040,Олег Газманов,"RT @change_u_mind: Наша героиня Маша Мирошниченко. 

Будучи раненой, вынесла с поля боя четырёх бойцов. 

Награждена за свой подвиг медалью…","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Tue Apr 26 16:39:19 +0000 2022,1518993133089996805,Олег Газманов,"RT @Salo50: Догадаетесь с трёх раз, что за страна? https://t.co/SFUZNQnrB7","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Tue Apr 26 16:30:06 +0000 2022,1518990816215195649,Олег Газманов,"RT @the_ins_ru: В контейнерах с бананами из Эквадора обнаружили 3,5 тонны кокаина стоимостью полмиллиарда евро. Груз направлялся в Россию.…","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Mon Apr 25 07:48:24 +0000 2022,1518497138304593923,Олег Газманов,"@DmitriyF0709 Не понимаю почему от нас нет ответных санкций по товарам, которые уже давно замещены. Пиво например.… https://t.co/uyOm9pW3n6","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Mon Apr 25 07:42:43 +0000 2022,1518495705102438400,Олег Газманов,"RT @svetlichnajalo5: Турция закрыла воздушное пространство для российских военных и гражданских самолётов.
И беспилотниками снабжает незале…","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Sun Apr 24 20:52:07 +0000 2022,1518331976104787968,Олег Газманов,"RT @AlssenKlara007: Продолжение триллера ""Миф про 5 миллионов изнасилованных немок"",правда герои сюжета с другой страны,а лекало -многоразо…","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Sun Apr 24 16:00:08 +0000 2022,1518258500102770693,Олег Газманов,"RT @AnatolyVlasov87: Владимир Путин: ""Украина получила в свой багаж огромное количество Российских земель, Российских исторических территор…","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Sun Apr 24 10:23:28 +0000 2022,1518173773899472896,Олег Газманов,"RT @doktor_gor: ""Не важно, какой оттенок кожи или разрез твоих глаз - для врагов мы все русские"" это слова Василия Маргелова - ""отца"" возду…","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Sun Apr 24 10:18:29 +0000 2022,1518172518682710016,Олег Газманов,"RT @GrBocha: В Израиле отменены концерты Александра Розенбаума, посвящённые его 70-летию. Организаторы узнали, что певец выступал в военно-…","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
Sun Apr 24 05:16:37 +0000 2022,1518096550517428224,Олег Газманов,"RT @sacedator: Esta foto hace mucho daño a la exizquierda atlantista y palanganera del imperio. Mucho.

Soldado ruso y anciana ucraniana. h…","Здесь ЭСКАДРОН моих твитов шальных. Экспортирую сальто(дорого) и #моиясныедни(даром) В шоу бизнесе главное-не кто выше ноту возьмёт, а кто дольше её протянет.",нынче здесь- завтра там,154167,189,25737,http://pbs.twimg.com/profile_images/1533520824380047360/RfXAqGOg_normal.jpg
